Pass-Up ID,Time,Route Number,Route Destination,stop_id
2785651,2018-11-08 09:11:49,93,To St. Vital Centre,50778
2740018,2018-09-18 09:06:44,93,To St. Vital Centre,50496
2630548,2018-05-23 09:16:25,93,To St. Vital Centre,50777
2547082,2018-01-10 09:20:52,93,To St. Vital Centre,50862
2521487,2017-11-22 09:17:23,93,To St. Vital Centre,50864
2516796,2017-11-15 09:17:52,93,To St. Vital Centre,50939
2487473,2017-10-11 09:12:55,93,To St. Vital Centre,50932
2368740,2017-06-14 09:26:15,93,To St. Vital Centre,50863
2354347,2017-05-31 09:21:54,93,To St. Vital Centre,50190
2285510,2017-03-15 09:15:32,93,To St. Vital Centre,50782
2250704,2017-01-11 09:24:38,93,To St. Vital Centre,50861
1933464,2015-12-09 09:17:24,93,To St. Vital Centre,50867
1928226,2015-12-02 09:24:05,93,To St. Vital Centre,50495
1928219,2015-12-02 09:16:43,93,To St. Vital Centre,50966
1917953,2015-11-18 09:22:51,93,To St. Vital Centre,50504
1863689,2015-09-23 09:14:05,93,To St. Vital Centre,50808
1855158,2015-09-16 09:14:53,93,To St. Vital Centre,50815
1638459,2015-01-14 09:17:11,93,To St. Vital Centre,50862
1032843,2013-02-26 15:13:04,93,To Highbury & Southfields,50496
897795,2012-09-06 08:57:40,93,To St. Vital Centre,50863
670824,2012-01-12 14:51:00,93,To Highbury & Southfields,50497
669422,2012-01-10 14:52:06,93,To Highbury & Southfields,50880
646179,2011-12-06 14:55:06,93,To Highbury & Southfields,50495
623825,2011-11-08 14:57:27,93,To Highbury & Southfields,50496
617604,2011-11-01 14:49:56,93,To Highbury & Southfields,50880
