Pass-Up ID,Time,Route Number,Route Destination,stop_id
3560107,2022-12-23 15:49:52,21,To Grace Hospital,10549
3559858,2022-12-22 16:20:35,21,To Downtown,20287
3559237,2022-12-20 15:43:39,21,To Downtown,10545
3558941,2022-12-19 16:43:58,21,To Grace Hospital,10546
3558900,2022-12-19 15:52:09,21,To Downtown,20284
3558888,2022-12-19 15:41:58,21,To Downtown,10577
3556342,2022-12-12 15:44:03,21,To Downtown,20208
3552411,2022-12-02 16:16:14,21,To Grace Hospital,10545
3552340,2022-12-02 15:10:14,21,To Westwood,10546
3551471,2022-11-30 16:46:22,21,To Grace Hospital,10577
3551413,2022-11-30 15:43:30,21,To Downtown,20285
3551356,2022-11-30 14:40:50,21,To Westwood,10548
3550997,2022-11-29 16:14:01,21,To Grace Hospital,10545
3550955,2022-11-29 15:41:35,21,To Downtown,20285
3548848,2022-11-25 15:41:20,21,To Downtown,20206
3548801,2022-11-25 15:01:55,21,To St.Charles,10549
3548779,2022-11-25 14:35:28,21,To Westwood,10546
3548714,2022-11-25 13:20:26,21,To Crestview,10573
3548283,2022-11-24 15:53:57,21,To Grace Hospital,10546
3548274,2022-11-24 15:45:59,21,To Downtown,20207
3548217,2022-11-24 14:37:35,21,To Westwood,10546
3547637,2022-11-23 14:36:51,21,To Westwood,10546
3547254,2022-11-22 16:44:08,21,To Grace Hospital,10548
3547252,2022-11-22 16:41:55,21,To Grace Hospital,10546
3545983,2022-11-19 17:19:04,21,To Downtown,20264
3545949,2022-11-19 16:40:49,21,To Westwood,10549
3545930,2022-11-19 16:22:25,21,To St.Charles,10546
3545837,2022-11-19 14:31:00,21,To Downtown,20288
3545467,2022-11-18 16:41:31,21,To Grace Hospital,10546
3545229,2022-11-18 11:58:46,21,To St.Charles,20200
3544941,2022-11-17 16:43:01,21,To Downtown,10546
3544912,2022-11-17 16:15:02,21,To Grace Hospital,10546
3544909,2022-11-17 16:13:44,21,To Grace Hospital,10545
3544402,2022-11-16 15:45:36,21,To Downtown,10565
3543746,2022-11-15 13:19:18,21,To Crestview,10549
3543256,2022-11-14 14:36:32,21,To Westwood,10546
3541288,2022-11-09 15:29:21,21,To Downtown,20288
3540604,2022-11-08 15:44:28,21,To Downtown,10576
3540016,2022-11-07 16:50:21,21,To Downtown,10552
3539936,2022-11-07 15:55:49,21,To Grace Hospital,10548
3538436,2022-11-04 18:16:31,21,To Downtown,10562
3538155,2022-11-04 15:09:39,21,To Downtown,20288
3537474,2022-11-03 16:36:21,21,To Grace Hospital,10548
3536607,2022-11-02 15:45:19,21,To Downtown,20206
3536569,2022-11-02 15:25:45,21,To Downtown,20287
3534857,2022-10-31 16:34:16,21,To Grace Hospital,10546
3532395,2022-10-28 15:48:14,21,To Downtown,20418
3532308,2022-10-28 14:50:42,21,To Crestview,10548
3529705,2022-10-25 14:11:40,21,To Downtown,10549
3529141,2022-10-24 16:41:47,21,To Grace Hospital,10546
3527024,2022-10-21 15:28:50,21,To Downtown,20418
3526819,2022-10-21 13:25:03,21,To Crestview,10548
3526537,2022-10-21 09:27:10,21,To Downtown,10558
3525906,2022-10-20 14:41:53,21,To Westwood,10546
3525009,2022-10-19 14:49:16,21,To Crestview,10546
3524242,2022-10-18 15:56:18,21,To Grace Hospital,10548
3522122,2022-10-15 16:36:18,21,To Downtown,20290
3515760,2022-10-07 14:42:41,21,To Westwood,10549
3514139,2022-10-05 15:47:16,21,To Downtown,20289
3508855,2022-09-29 16:43:45,21,To Downtown,10549
3507812,2022-09-28 17:01:21,21,To Grace Hospital,10549
3501784,2022-09-21 16:44:58,21,To Grace Hospital,10549
3496988,2022-09-15 14:41:35,21,To Westwood,10548
3488780,2022-09-06 14:38:25,21,To Westwood,10546
